0.08443039108300443, 8.021989377312089
0.3600967201934404, 7.544450644456845
0.23278979891293106, 7.793773809769841
0.46640626614586567, 7.253132728487678
0.5938785210903754, 6.941148104518431
0.7424032625843029, 6.650271078319934
0.9120907130703149, 6.338727344121355
1.0609461218922438, 5.922527400610356
1.1989170645007956, 5.631540151969192
1.559840453014239, 4.841575905374032
1.7190843270575429, 4.488147642961951
1.846611693223386, 4.155275866107287
2.005965789709357, 3.7600732979243734
2.1546007536459513, 3.427421965955042
2.313844627689255, 3.0739937035429623
2.4413719938550984, 2.7411219266882973
2.568844248799608, 2.429137302719049
2.9399356576490927, 1.785493348764474
3.131171595676524, 1.3070728363678956
3.322297311261288, 0.8704266297421466
3.502538560632676, 0.5589931179862351
3.6615619897906453, 0.289113467115822
3.830808550505989, 0.14466695600057733
4.105372655189754, 0.08487128085367068
